1662508800,0.0153,0.0439,0.0153,0.04,24072.61496934,10
1662595200,0.0333999,0.039,0.028,0.039,145268.31444538,73
1662681600,0.039,0.043,0.02975,0.0379446,605141.0528482003,225
1662768000,0.0386907,0.0399994,0.0309,0.0317301,363125.18584312,167
1662854400,0.0354272,0.036,0.0317341,0.0359999,92740.85442821,76
1662940800,0.0359999,0.04,0.0320103,0.0348601,420122.27177352,126
1663027200,0.0349999,0.0398488,0.03,0.0338973,442220.34169742,100
1663113600,0.0345683,0.0348,0.03175,0.0320373,150332.53437349,61
1663200000,0.0320995,0.0327575,0.0299293,0.0308331,618374.0406399003,92
1663286400,0.0308476,0.0309401,0.0289411,0.0289424,128455.09883799,49
1663372800,0.0288632,0.0300304,0.0283648,0.0300304,337096.92411483,50
1663459200,0.0306384,0.0306384,0.0272678,0.0272689,387428.88921271,47
1663545600,0.0271836,0.0272772,0.0238464,0.0263018,717267.1194087599,73
1663632000,0.0262921,0.0262921,0.0245587,0.02546,366466.57695002,52
1663718400,0.0256686,0.0260048,0.0247646,0.0253257,311115.4451619399,42
1663804800,0.0246142,0.0263785,0.0239246,0.0259816,416527.9669695401,43
1663891200,0.0264025,0.0264025,0.0224283,0.0237361,822076.4164875699,71
1663977600,0.0235851,0.0242072,0.0225577,0.0240412,589436.4927637102,91
1664064000,0.0236268,0.0236268,0.0203947,0.0214271,2076287.4526253298,178
1664150400,0.0213873,0.0213873,0.0200001,0.0203085,432394.3872780901,66
1664236800,0.0206826,0.0218845,0.0204538,0.0206,837093.4695672598,48
1664323200,0.0204654,0.0220338,0.02,0.0219453,368376.6821906501,31
1664409600,0.0219033,0.0219033,0.0211523,0.0217,258655.96807169,39
1664496000,0.0217,0.0217246,0.0204762,0.02103,230910.84976859,27
1664582400,0.0206376,0.0208621,0.0201171,0.0202,137253.97472838,22
1664668800,0.0202,0.0210772,0.02,0.02,321116.0418644,34
1664755200,0.0200379,0.0200379,0.0193534,0.0200074,120093.70453955,30
1664841600,0.0200077,0.0206051,0.019656,0.0206051,285118.4788132,43
1664928000,0.0203573,0.0208,0.0190001,0.0206,370537.05201111,31
1665014400,0.0196438,0.0200462,0.0184,0.0184,437618.0626908399,94
1665100800,0.0184875,0.0187464,0.0176003,0.0182897,201652.4746598,94
1665187200,0.0179361,0.0188933,0.017936,0.017936,132814.95935428,81
1665273600,0.017936,0.0194985,0.017936,0.0180004,74536.31795146,77
1665360000,0.0180004,0.0195,0.0176251,0.0192999,482887.18568976,52
1665446400,0.0176304,0.0192,0.0175,0.0175,255101.91046193,62
1665532800,0.0185989,0.0188693,0.0175001,0.0175001,106613.05794962,34
1665619200,0.0184512,0.0185,0.0165703,0.0175709,239237.43272931,74
1665705600,0.0175729,0.01898,0.0168613,0.01898,79904.40054919,69
1665792000,0.01898,0.0191017,0.0171317,0.0185,268774.56012808,46
1665878400,0.0171531,0.0188,0.0167001,0.0172398,126102.41954681,44
1665964800,0.0172091,0.0190995,0.0171695,0.0190995,368659.1581426199,101
1666051200,0.0197557,0.0197557,0.0173577,0.0197499,442795.81606101,108
1666137600,0.0178667,0.0189378,0.0170001,0.0188,164748.96791412,44
1666224000,0.018,0.0188154,0.0176001,0.0176001,169812.235,24
1666310400,0.0177,0.0183999,0.0172002,0.0173,176230.94293365,25
1666396800,0.0173,0.0174,0.0171,0.0171,329440.85189717,33
1666483200,0.0171,0.01725,0.0167002,0.0167002,306472.66100054,56
1666569600,0.01725,0.0173,0.0167008,0.0173,45675.15319661,25
1666656000,0.01729,0.0194122,0.0167002,0.0194122,275102.66920216,60
1666742400,0.0302618,0.0302618,0.0178618,0.019499,276994.11826961,53
1666828800,0.0178665,0.0197975,0.0175376,0.0178001,61340.63174095,19
1666915200,0.018896,0.0197,0.0167002,0.0177501,431167.51457293,56
1667001600,0.0184949,0.0198842,0.01775,0.0198842,200969.43406476,40
1667088000,0.0194779,0.0221365,0.0181044,0.0190497,195571.3850248,39
1667174400,0.0190495,0.0193935,0.0181043,0.0181043,95327.82421763,30
1667260800,0.01862,0.0197,0.0181044,0.0181044,117970.37775638,44
1667347200,0.0181044,0.0183,0.0151,0.0168025,611030.1470967901,86
1667433600,0.0165702,0.0183975,0.0159472,0.0183684,226352.23910642,126
1667520000,0.0171985,0.0194999,0.0171985,0.0192361,119355.58869544,44
1667606400,0.0193064,0.023,0.0188006,0.0213995,559209.03539743,68
1667692800,0.0189004,0.0205434,0.0188003,0.0201999,28715.77108746,25
1667779200,0.0200999,0.021,0.0180068,0.0190376,141139.85616929,43
1667865600,0.0197841,0.0197999,0.0151,0.0151,131492.63930621,68
1667952000,0.0151,0.0178148,0.0150001,0.0150006,557752.6551759699,78
1668038400,0.0188177,0.0188177,0.0152652,0.0152663,28431.19509941,16
1668124800,0.0176285,0.0176285,0.015,0.0159,117742.12561419,44
1668211200,0.0158981,0.0158981,0.014,0.0140201,60258.69685597,15
1668297600,0.0141131,0.0157983,0.014,0.014,142870.88733323,32
1668384000,0.014,0.0152999,0.014,0.0152999,47555.74377361,15
1668470400,0.0155579,0.0156999,0.0135003,0.0146,128466.56942886,28
1668556800,0.0158999,0.0159,0.0137107,0.0137107,32575.989,6
1668643200,0.0137457,0.0159,0.0135,0.0155199,290563.02058209,29
1668729600,0.0148505,0.01529,0.0137,0.0137201,63902.13702285,17
1668816000,0.0153,0.0153,0.01372,0.015,102698.54768212,25
1668902400,0.0137701,0.0157575,0.01315,0.01315,126227.79199939,29
1668988800,0.0140997,0.0140999,0.0128001,0.0128101,127010.88039758,29
1669075200,0.0147999,0.0147999,0.0113,0.0134,170497.82896403,32
1669161600,0.0134,0.0134,0.01221,0.0134,23817.67894735,16
1669248000,0.0134999,0.0135,0.01222,0.0135,14259.48592592,11
1669334400,0.0122,0.0124321,0.0115554,0.0120235,59985.00606359,31
1669420800,0.0121492,0.0133,0.01154,0.012,223237.45270572,33
1669507200,0.0121999,0.0124863,0.0115211,0.0124863,30541.19928311,12
1669593600,0.0124937,0.0124937,0.01155,0.0121,134317.64155663,27
1669680000,0.0121,0.0125,0.01175,0.0120001,72688.20965503,22
1669766400,0.0120002,0.0129,0.0115,0.0129,157577.96734817,30
1669852800,0.0119197,0.0129799,0.0119061,0.01191,55842.34565854,21
1669939200,0.01265,0.0134499,0.0119449,0.0122065,84267.14102418,16
1670025600,0.0122837,0.01345,0.0122659,0.01345,112484.42620811,25
1670112000,0.0134499,0.01345,0.0124001,0.01345,32488.76472116,20
1670198400,0.0135,0.0135,0.0125001,0.0134,34365.7859117,35
1670284800,0.0134,0.0177999,0.0124434,0.01345,89512.55252733,37
1670371200,0.01345,0.01349,0.0119926,0.0119926,97612.34713106,13
1670457600,0.0133999,0.0134,0.0122113,0.0134,21761.5626567,10
1670544000,0.01335,0.01335,0.012,0.01315,28925.15977536,18
1670630400,0.013097,0.013097,0.0120901,0.0122,62845.27447051,12
1670716800,0.01225,0.0122999,0.0115717,0.0120235,83903.64482331,24
1670803200,0.0121999,0.0121999,0.011407,0.011407,133362.02374189,25
1670889600,0.0118997,0.01204,0.01089,0.0117521,252347.25989515,31
