Timestamp,Open,High,Low,Close,Value,Trades,SMA_10,SMA_50,RSI_14,Return,Middle_Band,Upper_Band,Lower_Band,Return_Signal,Weekday,Day,Month,Year,TOD
2024-09-21,1.182e-06,1.24e-06,1.14e-06,1.211e-06,23630776045.59012,249,1.04111e-06,0.0,63.149289397560054,0.010008340283569561,1.1390500000000001e-06,1.5870286108615833e-06,6.910713891384171e-07,1,5,21,9,2024,0.0
2024-09-22,1.239e-06,1.239e-06,1.07e-06,1.129e-06,25820741551.074734,291,1.063e-06,0.0,63.149289397560054,-0.06771263418662266,1.1390500000000001e-06,1.5870286108615833e-06,6.910713891384171e-07,-1,6,22,9,2024,0.0
2024-09-23,1.119e-06,1.411e-06,1.094e-06,1.199e-06,107115383563.64896,840,1.0747999999999999e-06,0.0,66.13108311177899,0.062001771479185175,1.1390500000000001e-06,1.5870286108615833e-06,6.910713891384171e-07,1,0,23,9,2024,0.0
2024-09-24,1.219e-06,1.38e-06,1.132e-06,1.323e-06,55533182672.34184,558,1.1059e-06,0.0,69.76264189886481,0.10341951626355295,1.1390500000000001e-06,1.5870286108615833e-06,6.910713891384171e-07,1,1,24,9,2024,0.0
2024-09-25,1.34e-06,1.41e-06,1.257e-06,1.318e-06,238218552842.84665,1185,1.1438000000000002e-06,0.0,72.37687366167023,-0.0037792894935753107,1.1390500000000001e-06,1.5870286108615833e-06,6.910713891384171e-07,-1,2,25,9,2024,0.0
2024-09-26,1.318e-06,1.55e-06,1.282e-06,1.452e-06,300334375232.259,1602,1.198e-06,0.0,75.61206163153417,0.1016691957511382,1.1390500000000001e-06,1.5870286108615833e-06,6.910713891384171e-07,1,3,26,9,2024,0.0
2024-09-27,1.452e-06,1.799e-06,1.452e-06,1.568e-06,244249727642.72592,1901,1.2598e-06,0.0,74.27716849451645,0.07988980716253447,1.1390500000000001e-06,1.5870286108615833e-06,6.910713891384171e-07,1,4,27,9,2024,0.0
2024-09-28,1.57e-06,1.873e-06,1.456e-06,1.621e-06,133158540799.51508,1137,1.3199e-06,0.0,80.85106382978722,0.03380102040816313,1.1390500000000001e-06,1.5870286108615833e-06,6.910713891384171e-07,1,5,28,9,2024,0.0
2024-09-29,1.679e-06,1.895e-06,1.515e-06,1.643e-06,255794676470.6085,1180,1.3663e-06,0.0,87.60683760683759,0.013571869216532972,1.175205e-06,1.663606941782424e-06,6.86803058217576e-07,1,6,29,9,2024,0.0
2024-09-30,1.621e-06,1.622e-06,1.284e-06,1.482e-06,159682307095.82748,1137,1.3946e-06,0.0,76.77902621722845,-0.09799147900182592,1.202305e-06,1.6958766765523898e-06,7.087333234476103e-07,-1,0,30,9,2024,0.0
