1723507200,0.02399,0.02399,0.02329,0.0235,12247.76973,13
1723593600,0.02376,0.02483,0.02356,0.02483,60702.76125,49
1723680000,0.02495,0.03569,0.02495,0.03064,650888.0451599999,460
1723766400,0.03068,100.0,0.02938,0.04292,1568106.0445500014,445
1723852800,0.04302,0.0488,0.04241,0.04734,568783.02203,373
1723939200,0.04729,0.04729,0.0341,0.03711,556095.7582100001,278
1724025600,0.03633,0.03655,0.03044,0.03218,288080.54262,189
1724112000,0.03217,0.04378,0.03182,0.03548,913212.8759300002,203
1724198400,0.03557,0.05434,0.03501,0.04392,737544.4038699989,515
1724284800,0.04455,0.07011,0.04455,0.0521,1231413.5730800002,890
1724371200,0.0521,0.069,0.04973,0.06267,587723.2314400007,361
1724457600,0.06267,0.06612,0.05592,0.06047,294211.9548699997,243
1724544000,0.06,0.06294,0.05356,0.05477,372807.3537400002,258
1724630400,0.05414,0.05743,0.04394,0.04737,198352.11728,170
1724716800,0.04737,0.05332,0.04155,0.04219,223830.0425199999,167
1724803200,0.04206,0.05499,0.04035,0.04379,84943.56273,80
1724889600,0.0445,0.04635,0.04064,0.04146,70901.27716,70
1724976000,0.04086,0.04205,0.03508,0.03716,71289.9907,60
1725062400,0.03641,0.04129,0.03641,0.03846,58339.46385,46
1725148800,0.03843,0.04022,0.03775,0.04022,22640.01356,20
1725235200,0.03952,0.04566,0.03596,0.03991,91886.71523,54
1725321600,0.04012,0.06142,0.03997,0.04654,1148094.5856400006,445
1725408000,0.04689,0.0605,0.04112,0.04491,223348.32858,128
1725494400,0.04497,0.05035,0.04215,0.0429,90959.52509,83
1725580800,0.04307,0.04794,0.03724,0.0395,314384.74934,107
1725667200,0.03993,0.04282,0.03814,0.03941,458161.7785900001,171
1725753600,0.03947,0.04187,0.03797,0.03841,144214.7101800001,74
1725840000,0.04119,0.04119,0.03727,0.04006,59325.59293,46
1725926400,0.04027,0.06,0.04002,0.05087,515724.88674,286
1726012800,0.04925,0.05078,0.04631,0.04932,199486.39223,92
1726099200,0.04818,0.05323,0.04659,0.04888,171364.7151,74
1726185600,0.04886,0.05707,0.04867,0.05191,184318.80051,90
1726272000,0.05212,0.05393,0.04663,0.05106,34645.28055,36
1726358400,0.04975,0.05877,0.04943,0.05516,37362.67816,38
1726444800,0.05509,0.0699,0.05426,0.05982,444092.2467200002,196
1726531200,0.05961,0.0699,0.0585,0.05893,112085.71057,69
1726617600,0.05995,0.06609,0.05955,0.06296,125691.45086,72
1726704000,0.06317,0.06651,0.061,0.06279,572721.3337999997,149
1726790400,0.06465,0.06731,0.05466,0.05693,42477.1121,49
1726876800,0.05741,0.06415,0.03918,0.05367,83952.72355,44
1726963200,0.05242,0.05578,0.04741,0.04872,190007.1818899999,80
1727049600,0.04832,0.05736,0.04057,0.04697,748403.2549100001,396
1727136000,0.04563,0.04732,0.04323,0.04501,63336.50117,42
1727222400,0.04696,0.05071,0.0457,0.04688,208372.33631,128
1727308800,0.04593,0.05066,0.04587,0.04719,252782.8227400001,118
1727395200,0.04726,0.05071,0.04443,0.0464,69067.44141,74
1727481600,0.04611,0.04829,0.04425,0.0466,126729.62738,59
1727568000,0.04632,0.04766,0.04597,0.04671,35818.06144,35
1727654400,0.04686,0.04756,0.041,0.04269,248858.19125,124
