Timestamp,Open,High,Low,Close,Value,Trades,SMA_10,SMA_50,RSI_14,Return,Middle_Band,Upper_Band,Lower_Band,Return_Signal,Weekday,Day,Month,Year,TOD
2024-08-14,0.004385,0.004844,0.004033,0.004177,45444813.27702219,2599,0.0042028000000000005,0.0,41.23448934139356,-0.020828345702657458,0.00404865,0.004837422337243136,0.0032598776627568637,-1,2,14,8,2024,0.0
2024-08-15,0.004101,0.0046,0.003704,0.00409,16275749.198933924,1211,0.0042028000000000005,0.0,41.23448934139356,-0.020828345702657458,0.00404865,0.004837422337243136,0.0032598776627568637,-1,3,15,8,2024,0.0
2024-08-16,0.004,0.004299,0.003702,0.00387,15319912.209794149,846,0.0042028000000000005,0.0,41.23448934139356,-0.05378973105134466,0.00404865,0.004837422337243136,0.0032598776627568637,-1,4,16,8,2024,0.0
2024-08-17,0.00383,0.0044,0.003791,0.004258,14093780.935871445,714,0.0042028000000000005,0.0,41.23448934139356,0.10025839793281643,0.00404865,0.004837422337243136,0.0032598776627568637,1,5,17,8,2024,0.0
2024-08-18,0.004256,0.005155,0.003929,0.004091,26174743.63708196,981,0.0042028000000000005,0.0,41.23448934139356,-0.039220291216533476,0.00404865,0.004837422337243136,0.0032598776627568637,-1,6,18,8,2024,0.0
2024-08-19,0.004197,0.004395,0.004057,0.004208,18106198.880594157,935,0.0042028000000000005,0.0,41.23448934139356,0.02859936445856759,0.00404865,0.004837422337243136,0.0032598776627568637,1,0,19,8,2024,0.0
2024-08-20,0.00422,0.005,0.004007,0.00423,41584487.06451272,1016,0.0042028000000000005,0.0,41.23448934139356,0.005228136882129419,0.00404865,0.004837422337243136,0.0032598776627568637,1,1,20,8,2024,0.0
2024-08-21,0.004145,0.0048,0.003901,0.004208,34481400.83822118,1551,0.0042028000000000005,0.0,41.23448934139356,-0.00520094562647766,0.00404865,0.004837422337243136,0.0032598776627568637,-1,2,21,8,2024,0.0
2024-08-22,0.004245,0.00475,0.003969,0.004077,19927087.04102101,765,0.0042028000000000005,0.0,41.23448934139356,-0.031131178707224372,0.00404865,0.004837422337243136,0.0032598776627568637,-1,3,22,8,2024,0.0
2024-08-23,0.004075,0.005107,0.003847,0.004819,47442499.766617134,1189,0.0042028000000000005,0.0,41.23448934139356,0.18199656610252646,0.00404865,0.004837422337243136,0.0032598776627568637,1,4,23,8,2024,0.0
2024-08-24,0.00476,0.005476,0.004577,0.004846,22741057.58588542,860,0.0042696999999999995,0.0,41.23448934139356,0.005602822162274146,0.00404865,0.004837422337243136,0.0032598776627568637,1,5,24,8,2024,0.0
2024-08-25,0.0049,0.00515,0.004351,0.004507,22252970.884457707,874,0.0043114,0.0,41.23448934139356,-0.0699546017333883,0.00404865,0.004837422337243136,0.0032598776627568637,-1,6,25,8,2024,0.0
2024-08-26,0.004652,0.004658,0.004,0.004147,25176290.178723536,906,0.0043391,0.0,41.23448934139356,-0.07987574883514537,0.00404865,0.004837422337243136,0.0032598776627568637,-1,0,26,8,2024,0.0
2024-08-27,0.004096,0.004261,0.003525,0.003626,22825114.09340101,912,0.0042759,0.0,41.23448934139356,-0.1256329877019532,0.00404865,0.004837422337243136,0.0032598776627568637,-1,1,27,8,2024,0.0
