Timestamp,Open,High,Low,Close,Value,Trades,SMA_10,SMA_50,RSI_14,Return,Middle_Band,Upper_Band,Lower_Band,Return_Signal,Weekday,Day,Month,Year,TOD
2023-01-22,0.0124504,0.0126999,0.0114009,0.0124,76836.90157763,35,0.011525579999999999,0.010987803999999999,68.41530395705905,0.07825149346527427,0.010730575000000001,0.012674826958845122,0.00878632304115488,1,6,22,1,2023,0.0
2023-01-23,0.0124,0.0128999,0.0115376,0.0128999,136529.80626585,32,0.01183546,0.010976802,70.04868088128673,0.04031451612903236,0.010880569999999999,0.013009157156926156,0.008751982843073842,1,0,23,1,2023,0.0
2023-01-24,0.0128999,0.0149,0.0121006,0.0123101,913281.97132205,81,0.011877639999999998,0.010955003999999999,67.70157023138746,-0.045721284661121464,0.011044215,0.01307718767154838,0.00901124232845162,-1,1,24,1,2023,0.0
2023-01-25,0.0126699,0.0136999,0.0118101,0.0129,332829.88138868,35,0.01199775,0.010944004,69.06376275597562,0.04792000064987301,0.011189214999999999,0.013319927652982178,0.00905850234701782,1,2,25,1,2023,0.0
2023-01-26,0.0121362,0.0131207,0.0121152,0.0124089,221962.78585545,29,0.012048640000000001,0.01095233,63.43665642744113,-0.038069767441860414,0.011309665,0.013429630005942423,0.009189699994057577,-1,3,26,1,2023,0.0
2023-01-27,0.01309,0.0138999,0.0123101,0.0130587,156976.50468442,26,0.01222996,0.010945504,71.47962547804299,0.052365640790078105,0.0114701,0.013610508665357214,0.009329691334642787,1,4,27,1,2023,0.0
2023-01-28,0.0129783,0.01308,0.0122001,0.0127996,73957.60471484,33,0.01233693,0.010938495999999999,57.917600653356274,-0.019841178677816318,0.0116081,0.013715818595019002,0.009500381404980997,-1,5,28,1,2023,0.0
2023-01-29,0.0125,0.0132655,0.0124401,0.0129633,74996.20905539,32,0.01247326,0.010953762,61.03469943447601,0.012789462170692989,0.011746765,0.013826378767050184,0.009667151232949815,1,6,29,1,2023,0.0
2023-01-30,0.012831,0.0129632,0.0120201,0.01229,210434.02491056,35,0.01255306,0.010959091999999998,53.14445125294288,-0.051938935301967804,0.011869540000000001,0.013754641788009682,0.009984438211990321,-1,0,30,1,2023,0.0
2023-01-31,0.0117203,0.0125799,0.0114013,0.0116855,163922.60929639,33,0.012571599999999999,0.010964662,53.57642162759697,-0.04918633034987807,0.01194799,0.01364735675500005,0.010248623244999951,-1,1,31,1,2023,0.0
2023-02-01,0.0124999,0.0125991,0.0114202,0.01183,282106.30435131,27,0.0125146,0.01096622,50.86122343629012,0.01236575242822302,0.01202009,0.013555199091820146,0.010484980908179856,1,2,1,2,2023,0.0
2023-02-02,0.0125999,0.0126946,0.0118113,0.0118113,115473.75438848,27,0.01240574,0.010948448,51.85341122397068,-0.0015807269653423939,0.012120599999999999,0.013254878447202832,0.010986321552797166,-1,3,2,2,2023,0.0
2023-02-03,0.0125999,0.0135,0.01182,0.0120055,241850.03892516,20,0.01237528,0.010942558,54.43705175840318,0.016441881926629653,0.01212646,0.01325688972807011,0.01099603027192989,1,4,3,2,2023,0.0
2023-02-04,0.0120001,0.0134999,0.0120001,0.0121165,282857.0030204501,51,0.012296930000000001,0.01094289,55.23313070941013,0.00924576235891883,0.012147340000000001,0.013259801582352364,0.011034878417647638,1,5,4,2,2023,0.0
