Timestamp,Open,High,Low,Close,Value,Trades,SMA_10,SMA_50,RSI_14,Return,Middle_Band,Upper_Band,Lower_Band,Return_Signal,Weekday,Day,Month,Year,TOD
2024-09-12,0.0668,0.07245,0.06675,0.06986,494589.16092,363,0.06607199999999999,0.0724366,67.2576301615799,0.04596496481509216,0.0612395,0.07426676448645303,0.048212235513546975,1,3,12,9,2024,0.0
2024-09-13,0.06985,0.0734,0.06808,0.07218,425247.8530299999,759,0.067387,0.0724366,70.53298383573613,0.03320927569424548,0.061682,0.07558034461933849,0.04778365538066152,1,4,13,9,2024,0.0
2024-09-14,0.07146,0.08085,0.0701,0.07656,1115532.5591500015,1025,0.068851,0.0724366,76.50740663467556,0.060681629260183056,0.0623335,0.07773670988420409,0.046930290115795914,1,5,14,9,2024,0.0
2024-09-15,0.07655,0.0867,0.075,0.07736,732622.3526499997,848,0.069717,0.0724366,76.49269311064717,0.010449320794148287,0.0631275,0.07991996807978288,0.04633503192021712,1,6,15,9,2024,0.0
2024-09-16,0.07674,0.08946,0.07647,0.083,1131626.4299600015,1221,0.070848,0.0724366,76.66321243523316,0.07290589451913143,0.064587,0.0829685457800251,0.046205454219974906,1,0,16,9,2024,0.0
2024-09-17,0.0823,0.09696,0.08017,0.09004,1957389.144919997,1889,0.07330800000000001,0.0724366,78.96506631795253,0.08481927710843351,0.06640599999999999,0.08726753085163418,0.04554446914836581,1,1,17,9,2024,0.0
2024-09-18,0.08851,0.09962,0.08412,0.09538,1516218.4689399994,1604,0.076603,0.0724366,79.88567345480529,0.05930697467792112,0.068451,0.09220783471739184,0.04469416528260815,1,2,18,9,2024,0.0
2024-09-19,0.09637,0.10714,0.09416,0.09682,1899767.0202099977,2573,0.07944199999999998,0.0724366,77.7646129541864,0.015097504717970223,0.070623,0.09643263761241547,0.044813362387584536,1,3,19,9,2024,0.0
2024-09-20,0.09809,0.11065,0.09601,0.10739,2004857.0151,2279,0.083538,0.0724366,80.65956715905187,0.10917165874819257,0.073435,0.10237639377577057,0.04449360622422943,1,4,20,9,2024,0.0
2024-09-21,0.10691,0.14,0.10572,0.12489,3905336.6927600014,3604,0.08934800000000001,0.0724366,92.78825392255649,0.16295744482726504,0.07708050000000001,0.11232439277441894,0.041836607225581086,1,5,21,9,2024,0.0
2024-09-22,0.12424,0.16739,0.12396,0.13699,6013226.94302998,5464,0.096061,0.0724366,97.45417515274949,0.09688525902794454,0.08106650000000001,0.1240574543851654,0.03807554561483463,1,6,22,9,2024,0.0
2024-09-23,0.13583,0.13747,0.10023,0.10072,4107385.955920009,3466,0.098915,0.0724366,64.83506386106772,-0.26476385137601277,0.083151,0.1256834772008651,0.04061852279913492,-1,0,23,9,2024,0.0
2024-09-24,0.10111,0.12,0.1001,0.10815,2476747.849750004,1843,0.102074,0.0724366,68.25660773674076,0.07376886417791884,0.0854625,0.12816129617432842,0.04276370382567156,1,1,24,9,2024,0.0
2024-09-25,0.10822,0.1248,0.10684,0.11669,1794525.5990100035,1521,0.10600699999999999,0.0724366,70.37732767069585,0.07896440129449833,0.087862,0.13196513873542098,0.043758861264578994,1,2,25,9,2024,0.0
2024-09-26,0.11688,0.12358,0.11369,0.1144,858737.3095199999,717,0.109147,0.0724366,68.30511260891008,-0.019624646499271536,0.0899975,0.13493180801561439,0.045063191984385596,-1,3,26,9,2024,0.0
2024-09-27,0.11431,0.11467,0.108,0.10868,737817.5576700009,589,0.11101100000000001,0.0724366,64.59299536222613,-0.050000000000000044,0.0921595,0.13627219609581925,0.04804680390418074,-1,4,27,9,2024,0.0
2024-09-28,0.10854,0.11088,0.1018,0.10498,432090.4497399998,365,0.111971,0.07297,61.42466634507155,-0.03404490246595504,0.094287,0.1364225312495786,0.05215146875042141,-1,5,28,9,2024,0.0
2024-09-29,0.105,0.10552,0.10361,0.10463,161372.79846,166,0.11275199999999999,0.0735436,61.00217864923747,-0.0033339683749286086,0.096097,0.13663557271654664,0.05555842728345336,-1,6,29,9,2024,0.0
2024-09-30,0.10462,0.10472,0.10111,0.10239,369239.95573,222,0.11225199999999999,0.0743166,58.043640587405626,-0.02140877377425221,0.097895,0.13601075251091976,0.059779247489080214,-1,0,30,9,2024,0.0
