1660003200,3.663,3.682,3.663,3.667,108.70034482,9
1660089600,3.667,3.678,3.667,3.667,4.07,4
1660176000,3.667,3.678,3.667,3.678,38.01522567,2
1660262400,3.678,3.678,3.667,3.667,647.16,3
1660435200,3.667,3.667,3.667,3.667,16,2
1660521600,3.667,3.667,3.667,3.667,1,1
1660608000,3.677,3.678,3.667,3.667,1142.91,3
1660694400,3.667,3.678,3.666,3.667,96622.49228386,8
1660780800,3.667,3.691,3.654,3.691,337425.14018423,8
1660867200,3.679,3.679,3.679,3.679,3.01E+4,1
1661126400,3.679,3.682,3.666,3.666,66817.59031505,5
1661212800,3.666,3.666,3.666,3.666,1994.39,1
1661299200,3.666,3.666,3.666,3.666,417.30046581,1
1661385600,3.679,3.679,3.679,3.679,144.6045121,1
1661472000,3.679,3.679,3.666,3.679,2502.26,3
1661731200,3.666,3.666,3.666,3.666,166.48,1
1661990400,3.666,3.666,3.666,3.666,9331.51,3
1662076800,3.676,3.676,3.668,3.668,7821.84,4
1662249600,3.672,3.672,3.672,3.672,17.4291939,1
1662336000,3.666,3.666,3.666,3.666,38229.77407622,3
1662422400,3.666,3.672,3.666,3.666,39.28773595,3
1662508800,3.666,3.672,3.666,3.672,44407.62,2
1662595200,3.666,3.672,3.666,3.666,2204.69,5
1662681600,3.666,3.666,3.665,3.666,80005,3
1662768000,3.672,3.672,3.672,3.672,154.46623094,2
1662854400,3.672,3.672,3.672,3.672,380.35161547,2
1662940800,3.666,3.666,3.666,3.666,23641.45,1
1663027200,3.672,3.672,3.666,3.672,280.21154835,3
1663113600,3.666,3.666,3.666,3.666,6328.33,1
1663200000,3.666,3.666,3.666,3.666,10710.8,1
1663286400,3.666,3.666,3.666,3.666,4.999E+4,1
1663372800,3.672,3.672,3.666,3.666,1454.46623094,2
1663459200,3.672,3.672,3.666,3.671,140.53086723,3
1663545600,3.671,3.671,3.666,3.666,69102.02374012,5
1663718400,3.672,3.672,3.666,3.666,55438.62200435,6
1663804800,3.672,3.672,3.672,3.672,7748.17937783,2
1663891200,3.674,3.675,3.674,3.675,5848.11,2
1663977600,3.675,3.675,3.675,3.675,54.42176871,1
1664064000,3.675,3.675,3.675,3.675,27.21088436,1
1664150400,3.675,3.678,3.675,3.678,8307.64050559,4
